plan_persist_context_settings,245575913,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.377,2017-08-22 19:38:04.377,1,0,0
FK_FactInternetSales_DimProduct,258099960,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
plan_persist_query_hints,261575970,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.473,2017-08-22 19:38:04.473,1,0,0
FK_FactInternetSales_DimPromotion,274100017,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
plan_persist_query_template_parameterization,277576027,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.480,2017-08-22 19:38:04.480,1,0,0
FK_FactInternetSales_DimSalesTerritory,290100074,NULL,1,1317579732,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.320,2017-10-27 14:36:33.320,0,0,0
plan_persist_wait_stats,293576084,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.490,2017-08-22 19:38:04.490,1,0,0
FK_FactInternetSalesReason_FactInternetSales,306100131,NULL,1,1333579789,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.533,2017-10-27 14:36:33.533,0,0,0
FK_FactInternetSalesReason_DimSalesReason,322100188,NULL,1,1333579789,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.533,2017-10-27 14:36:33.533,0,0,0
FK_FactProductInventory_DimDate,338100245,NULL,1,1349579846,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.650,2017-10-27 14:36:33.650,0,0,0
FK_FactProductInventory_DimProduct,354100302,NULL,1,1349579846,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.650,2017-10-27 14:36:33.650,0,0,0
FK_FactResellerSales_DimCurrency,370100359,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactResellerSales_DimDate,386100416,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactResellerSales_DimDate1,402100473,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactResellerSales_DimDate2,418100530,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
FK_FactResellerSales_DimEmployee,434100587,NULL,1,1365579903,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.787,2017-10-27 14:36:33.787,0,0,0
